reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
gp:AOqpTOEE4pXTzOO1HwPIs0mto_41NYrS_oLIdJp6fDT7f5rtSHU5XfiqUJus5LpOrs29azx_bG2i7tNGc96Y5A,Eko Kusdianto,https://play-lh.googleusercontent.com/a-/AOh14Gg-zxYcDPTI2664xw13Sz1N5V_NLrzPZXeaLkIVLA,"Coba donk buat penarikan saldonya jangan lama begini,masa narik saldonya bisa cair selama 7 hari,tolong di percepat,tempat lain cpet klo narik saldo gak lama seperti ini..!!",1,11,3.27.1,2022-01-30 11:05:21,"Hai kak, dana penjualan dikirim langsung dari Bank Kustodian ke rekening terdaftar di Bibit sudah sesuai ketentuan OJK maksimal 3 hari kerja utk RD Pasar Uang dan maksimal 7 hari kerja utk RD Saham & Obligasi. Jika lebih dari itu dana belum masuk, hubungi live chat Bibit/WA +622150864230 agar tim support kami bisa bantu lebih lanjut. Terima kasih",2022-01-31 01:36:02
gp:AOqpTOG65jCoCrwUTgmFdEKE6DW5Yc-Jvyjdfg3r0S72ya5ymCzUd6Ry3s_KlkNBKrVnHoD2wUZ1YuaGcyY6sg,Hadi Anwar,https://play-lh.googleusercontent.com/a-/AOh14Ghbkh-8K9evx0-1MzV_cYO1zsA77y_YJn3Iy6SpMg,"Kok aplikasinya nggak bisa dibuka ya, error terus?",5,0,3.29.3,2022-03-14 04:53:44,"Hai kak, kemungkinan jaringan internet kakak tidak stabil. Silahkan gunakan jaringan lain lalu coba force close & clear cache terlebih dahulu ya. Jika masih terkendala harap langsung menghubungi live chat Bibit atau WA +622150864230 agar tim support Bibit dapat segera bantu lebih lanjut masalah kakak. Terima kasih",2022-03-11 07:23:12
gp:AOqpTOEO6j4qjE33vchF0fMXOSVyC5vUZdk-pfSynjNYuCAcVFtazfkCOapiWNRTyqAsVgRqIAOhri_juf9i7w,Abddul Sosmed,https://play-lh.googleusercontent.com/a-/AOh14GgA8B5J4yYwwHVhZrrp3wevRWlWRxAKT6JVTlWiuQ,Aplikasi investasi yang sangat mudah di fahami bahkan bagi pemula sekalipun. Masukan kode refferal *tokowidodo* (tanpa tanda*) saat pendaftaran. untuk mendapatkan welcome bonus 50k.happy cuan,4,10,3.26.3,2022-01-25 07:55:51,,
gp:AOqpTOHPzOkuTLxmZs0kO9FxU6IsvBriJUiXYsdsk0EHtSaXhY2R6LSpwXlcmpm-NSbLj__qa7tZZKqCZldlpg,Rosman Aliman,https://play-lh.googleusercontent.com/a/AATXAJytSB_mtiHF1oGuO2tV45uB9sV7Mx2V9zqYutFX=mo,Nyesel download .. Cairnya lama gak tau cair atau nggak itu udah seminggu,1,0,3.29.2,2022-03-02 01:08:08,"Hai kak, jika dana penjualan kakak belum diterima dan sudah melebihi batas waktu 7 hari kerja dari tanggal status ""order jual berhasil"", harap langsung hubungi layanan live chat Bibit atau WA +622150864230 agar tim support kami segera membantu untuk konfirmasi ke Bank Kustodian. Terima kasih",2022-03-02 02:04:45
gp:AOqpTOHqys7GHII6FlW39E3vL5V3i8H-GTcapfmvd5M4qKpdwAEFiB6NpMzw0AjBB4w62QZQrGWFvd-d6wO94A,Mochammad Ubaidillah,https://play-lh.googleusercontent.com/a-/AOh14Gh0c13Tz3Nce2uqHrPlGkwhKLWurUkK4rSjnp5Hmw,"Aslinya sih mau nge review dan recommendasi bintang 1 aja soalnya udah lama juga invest di bibit tp untungnya dikit banget, padahal udah pindah portofolio maupun switch produk reksadana ini itu supaya dapat mengalami kenaikan yg menguntungkan. Alhasil cuma untung itu² aja. Gasampe 20rb. Yang banyak untungnya itu dr kode referal aja.",2,10,3.25.0,2022-01-13 14:36:15,"Hai kak, pencairan dana dikirim oleh Bank Kustodian ke rekening terdaftar di Bibit sesuai ketentuan OJK maks 7 hari kerja. Jika rekening kakak berbeda dgn Bank penampung, maka dikenakan biaya transfer oleh pihak bank sekitar Rp2.500-6.500 per produk. Info lebih lanjut hubungi layanan live chat Bibit/WA +622150864230. Terima kasih",2022-01-12 01:31:28
gp:AOqpTOGy0FITarYAtVORSyvGAZOy-L_hlmyY5ovCI1uqCOxqV0EiZ09H5AThpUZTGI8oRDo8DomT2L_blt8HqQ,Nurma Riyani,https://play-lh.googleusercontent.com/a/AATXAJxIExQUMrLq5YQyqgxL515otl5DKj2bHKwtN9ir=mo,"bagus bgt buat pemula yg pengen investasi, gooddd lahhh",5,0,3.29.3,2022-03-10 15:38:21,,
gp:AOqpTOGxcfEmJnvjMLyqPwWMUK7RwrIImtbGpIDfluOMeMaKMA3H-0XWkBsyVqZ_2TBR3uM5DgtMIdbEWTfhzw,Nazril Arizone,https://play-lh.googleusercontent.com/a-/AOh14Gg424CCqyQ-RRQ-yweXUhE7a6JgGNxXUbQ96lSWdA,Penarikan uang terlalu lamaaa.. Masak mau tarik uang sendiri harus nunggu 7 hari lebih. Tgl 21. Tarik tgl 24 baru disetujui dan masih nunggu 7hari lagi... Hadeeeeeeh om om ..,2,22,3.26.3,2022-01-25 04:51:04,"Hai kak, dana penjualan dikirim Bank Kustodian ke rekening terdaftar di Bibit sesuai ketentuan OJK maks 3 hari kerja utk RD Pasar Uang dan maks 7 hari kerja utk RD Saham & Obligasi. Pastikan rekening aktif dan cek mutasi rekening di waktu tsb. Info lebih lanjut hubungi live chat Bibit/WA +622150864230, tim support kami pasti akan membantu. Trims
",2022-01-25 04:35:26
gp:AOqpTOGw_rMmPDtBjiLVzOhld5-tAQqD158hywzoGPzDoNhqkD59vfU7G5YWIpPtujvjaCIwBPvQ2nPy0C3uYw,Puji Pamungkas,https://play-lh.googleusercontent.com/a/AATXAJzUKhAc7OLFnxC2JtwW2pQ9Xx4JdSqcFRkfUkYk=mo,"Ga salah pilih apk investasi, sukses buat Bibit kuy dowload pake kode ( dfqxkyn ) dapatkan bonusnya langsung",5,0,3.29.3,2022-03-12 02:52:15,,
gp:AOqpTOHjZO4PdEjcxsGwI7cGya8hAgrgni0cmkue_jUJtIcLpXrX-ViibcNgNpmcR3qhzgktqpNpujeDgEwQFQ,Vicky Ngantung,https://play-lh.googleusercontent.com/a/AATXAJxHEW8DJt1JssdlXXN6vTu9LwKGXX4-DcwSHEdl=mo,"Caranya mudah banget,, bagus banget buat pemula...",5,0,3.30.2,2022-03-17 10:04:37,,
gp:AOqpTOHB_XSuMf-m51EqsryHxYIlywVSx5ghN_rvPQUfWhEfeUaoo1cDdWj3ccKiEx9XJiZ2Jtg8APEMuNSthA,Lia Susanti,https://play-lh.googleusercontent.com/a/AATXAJzs12GLZan2UCA7sPguoFKq3qFqWYF_SjF0s36w=mo,"wah senang sekali Kelan bibit. Cocok banget buat pemula, yang tadinya gak ngerti tentang investasi kalo dah didownload terus dipelajari pasti bakal ngertii, pake kode referral saya ""reksadanaajja"" ya teman2 buat dapat cashbak 25 ribu , , 🤗🤗",5,6,3.25.0,2022-01-05 02:42:32,,
gp:AOqpTOFOpJschLGD7bDpLt87F-GvqVd7Jpyof13nSJ5_JJZgcI6U98z59xuImqhu-Ozq7PrSLUfj83bv-0L7GA,Yusuf Mubarak,https://play-lh.googleusercontent.com/a-/AOh14GgtiSgzfxfLa3Rey_evmK3q_aEHTfc2eL-Mp7Q,Untuk aplikasi bibit nya bagus tapi untuk support nya tolong ditingkatkan lagi cara chat nya biar lebih baik terimakasih,3,2,3.29.2,2022-02-24 12:13:11,,
gp:AOqpTOEbf6GaoEmdr0ILpT_2DM8CNNu5Rz1B_OTrpNhMBtadbrawHF3sP5vErM0BCKjZqpK2AkTMB4jXFhslVg,Fx Jeffry,https://play-lh.googleusercontent.com/a-/AOh14GhVyq2qfeOEwDyINCO2k-IXBFQoT2Bk9TPTK-mT,"Sekedar saran untuk day gain nya jg di tampilkan, seperti di bloomberg",5,0,3.30.2,2022-03-16 14:53:20,,
gp:AOqpTOEukZcN9756Kl2RGisWGYBuaGiTywn3ZbIeUGp8o0SxW6pz6CypHskstcJoX9CrOvVR7IYT0naH9309Aw,Ayub Dini Hiola,https://play-lh.googleusercontent.com/a-/AOh14GgP7uG4Eau7AwnIV6D6kTWv1py_cPAZ5aYNIT2e8S0,"Setelah top up aplikasi kok gak bisa di buka, jaman sekarang semua transaksi online sudah tidak bisa di percaya, kecuali bank-bank ternama, kalau cuma aplikasi ecek-ecek gak bisa di percaya.",1,126,3.26.3,2022-01-24 00:55:51,"Hai kak, silahkan gunakan jaringan lain lalu coba force close & clear cache terlebih dahulu ya. Jika masih terkendala harap langsung menghubungi live chat Bibit atau WA +622150864230 dan menyertakan screenshot kendalanya agar tim support Bibit dapat segera bantu lebih lanjut masalah kakak. Terima kasih
",2022-01-24 01:12:14
gp:AOqpTOEqKs9SlMTMH_NLikLDG1jDfnIE4360XrvjGzx9d2Y8c1UsZsyEnK4zHaROCwEbbvtb1XEw9mkdAsXZnA,hanni owen,https://play-lh.googleusercontent.com/a/AATXAJzkAeNO5CLhzJSwM9wBVh3ZQO-P8FXRfPY0vUpI=mo,saya kasih 1 bintang karna pengalaman penjualan perdana saya tidak berjalan mulus sampai 7 hari kerja. alasan tidak kena biaya return. jadi harus mengklaim pada pihak bank. pembelian minimal tidak sesuai dengan penjualan minimal. app ini terlalu mempersulit saya. uang keluar dengan mudah. tapi uang kembali terlalu berbelit belit. sangat tidak memuaskan.,1,37,3.25.0,2022-01-18 08:23:57,"Hai kak, terkait penjualan yang kakak lakukan dana nya sudah dikirimkan oleh pihak Bank Kustodian dan bukti pengiriman dana nya pun sudah kami kirimkan melalui layanan live chat kami. Pastikan kakak cek mutasi rekening yang terdaftar di Bibit ya. Info lebih lanjut hubungi layanan live chat Bibit atau WA +622150864230. Terima kasih",2022-01-18 09:34:27
gp:AOqpTOEF0xe-V67S-lzwoKo70he0MFpg6xVoaXh6ZFPBqq-m0ItS2w5Uy72piijRoZI55uuF929uojy3mQnzSQ,Friskila Desy H,https://play-lh.googleusercontent.com/a-/AOh14Ggta4NiF04KLT4two2ExL_57OaPr1ci09nGAgT6,"beruntung banget kenal bibit... bisa nabung Reksadana disini investasi yang bagus untuk pemula, minum resiko dan yang paling aku suka adalah fitur robo di bibit sangat membantu... 😍😍😍",5,11,3.25.0,2022-01-24 13:48:04,,
gp:AOqpTOF-BZdMwAO-OP8jtRMYEgdsSdOkm0ZQpE5k0H2f-Pj-scZsm5H5ivRIZ3j2yCm15nCB5i-Exjf7AM9kow,Thalut Abdul Halim Hafiz,https://play-lh.googleusercontent.com/a-/AOh14GiyrpW5nCmWRKpW7dTn6ZmoSYLrge0rFJJ9WQPwlQ,"Bibit keren.pendaftarannya mudah,pembayarannya juga mudah bisa lewat aplikasi dompet digital,,verifikasi pendaftaran dan pembelian Reksadana cepat dan gak pakai lama.",5,0,3.2.3,2020-12-08 20:11:38,,
gp:AOqpTOEYOsi2OE5doV-D1Wm_lQNxgPEM2rmjk52q6l5f7fatuT7GhYN5BY698Rv1Ul6fASwpTdFbRwkUU7_-ow,Herdi Ansyah,https://play-lh.googleusercontent.com/a/AATXAJwfzoh5wUarpdyVvrHSb45CuL1gS5J9zTSGkYjt=mo,Tolong dong penjualan nya di percepat ini udah 2 hari belum juga di proses oleh pihak manager nya,1,1,3.26.3,2022-01-22 15:54:39,"Hai kak, baik transaksi beli maupun jual diproses mengikuti batas waktu transaksi pada hari bursa yg berlaku di luar Sabtu, Minggu dan Libur Nasional. Jika ada kendala kakak bisa hubungi layanan live chat Bibit atau WA +622150864230, tim support kami pasti akan langsung membantu kakak. Terima kasih",2022-01-23 06:52:27
gp:AOqpTOF4DLRfG97YtZKqZ0hnBHzpr8Ggg6kDk4MvpD7Kh2yhNOtSw4V54WH255PTRi0MecYTlgANwOU8IjT-Vw,Alvin Novian,https://play-lh.googleusercontent.com/a-/AOh14Gh2qWqVSiS1Qb1c_hM7I_gnTGMMBbVrTMlwdEBkCQ,"apresiasi tinggi untuk kemudahan user interface dan ux nya, benar benar dibikin simple untuk pemula yg tidak begitu tahu banyak tentang investasi, keren pokoknya, keep it up!",5,0,3.0.8,2020-09-20 06:03:40,,
gp:AOqpTOH-gNtsmtEtX77CxdrZUZkl8RLnCYp0xBUo5DQAwUQg-XDQkpi4wBD2u1mYrz-beZmQX2k0Z-IAx6nksQ,Narayana Demafaris Pradana,https://play-lh.googleusercontent.com/a-/AOh14Gg6TwF8J_A1Sdd6BnpRNB6cWHwJ5rWjXJeHuJZVLw,"Sebenernya aplikasi cukup bagus, tampilan fresh, kekinian sekali, enak buat digunakan, cocok banget buat pemain baru reksadana. Tapi aplikasi sering crash, ganggu banget, home sering stuck ngeload data terus, di clear cache baru bisa normal lagi, tapi masa harus clear cache terus tiap mau digunakan? Tolong segera diperbaiki biar pengalaman pengguna lebih baik🙏🏼",3,55,3.3.3,2021-01-11 21:32:47,,
gp:AOqpTOGYGLTrZrIBtRxgHX7rNLrZjCyPkkGnEQrVv1SPgAyHe5AM40o8JGvdyp1A-PE38KQASehM-aFrWfIqXQ,azahra arumita,https://play-lh.googleusercontent.com/a-/AOh14Gg4m4eLljNIzjkCsnJERbFjunrHJ67g4_gi6hS5fw,tampilan mode gelapnya masih kurang rapih,3,0,3.18.1,2021-10-26 10:06:38,,
gp:AOqpTOGuwJP4AXKA7RUPm-buil3R_xJXEsbjyMl84nTp6lTUll2MTOwIRhvAbcRO4LMieHx614RY-bxaVPAb3A,Dylan Muhamad,https://play-lh.googleusercontent.com/a-/AOh14GhAIDPtLPMsWTh1bcaz4zbldtcPMnNirncGlHM,"Tidak tersedia bsi , bank syariah indonesia sebagai rekening pribadi padahal saya ingin memakai aplikasi ini",1,1,3.26.3,2022-01-20 10:31:33,"Hai kak, di Bibit bisa melakukan pembayaran melalui Bank Syariah Indonesia menggunakan virtual account. Panduan dengan metode pembayaran tersebut, bisa kakak hubungi layanan live chat Bibit atau WA +622150864230, tim support kami pasti akan segera membantu kakak. Terima kasih",2022-01-21 01:02:18
gp:AOqpTOHVYOp3f2VHGMLltube_9j3sNzUgtcMKuTtPhYfWrsf6_zi78oypbieXd18Ux7NTwWQuE_xEaptvqx5dw,lena fitriani,https://play-lh.googleusercontent.com/a-/AOh14GiLchDqrG7PTTgKxtjdOVMXoH_I3Wd2OlP0q2eAsA,Terimakasih tanggapannya cepat sekali,5,1,3.26.3,2022-01-25 12:32:47,"Hai kak, dana penjualan dikirim Bank Kustodian ke rekening terdaftar di Bibit sesuai ketentuan OJK maks 3 hari kerja utk RD Pasar Uang dan maks 7 hari kerja utk RD Saham & Obligasi. Pastikan rekening aktif dan cek mutasi rekening di waktu tsb. Info lebih lanjut hubungi live chat Bibit/WA +622150864230, tim support kami pasti akan membantu. Trims",2022-01-25 03:39:33
gp:AOqpTOGJmmF8jOU1EalhD25Qm-V-0YDN5WVyeBhvG7z3Vuj2Na1XNsGeamXwDCuYVYEsGY8g4vS4RTOkGCWklw,Adib Burhanudin,https://play-lh.googleusercontent.com/a-/AOh14Ghe9jaH-bADWbn2BrtQ6tkKMhp9VCPFC1-9PqQ9PQ,"Sorry gue td bintang 1 karena blum paham sistemnya dgn yg lain, yg penting dana gue udah masuk setengah hasil penjualan",5,0,3.30.2,2022-03-22 04:02:29,"Hai kak, dana penjualan dikirim Bank Kustodian ke rekening terdaftar di Bibit sesuai ketentuan OJK maks 7 hari kerja dan akan mendapat potongan biaya admin bank jika rekening yang kakak gunakan berbeda dengan rekening Bank Penampung reksa dana terkait. Biaya ini adalah kebijakan bank terkait. More info hubungi live chat/WA +622150864230. Trims",2022-03-18 12:28:00
gp:AOqpTOHvb_pQt-U2HjWKfN4-0gleWReGz_MLM_ybYDZflYvpCXetoub1Q4TZgv0nM400zCud2gLyCdb-ZufPYQ,Bisma said,https://play-lh.googleusercontent.com/a-/AOh14Gg4PupGpiRYRkg6pcFySD53QrChD7UFcnvYa1xo,Kenapa nilai jual dan nilai yang masuk ke rekening berbeda padahal dan penampung dan bank kustodiannya sama seperti bank yang saya gunakan mohon pe jelasannya,3,3,3.30.2,2022-03-16 04:22:41,,
gp:AOqpTOHLyaT-zBJBkOOtkLB5X17YQzkpjUatg00m_mF9_osQ7hF1-756cPzCkocpye1EpEmOU-Um6EOYYBgAcw,Jojo Maknun,https://play-lh.googleusercontent.com/a/AATXAJwV0RynGTP8YauWXBcXj7tJLmDDLNKujSEYjRUi=mo,Cocok untuk pemula seperti saya.karna saya tidak tahu istilah inves dan lain2.trims bibit.,5,2,3.19.3,2021-11-11 07:07:40,,
gp:AOqpTOHidI6P5GYG3KwoXUT55IQDZLr9zO_6YpYic47LQ50dIKOfET2v9N4jAoTmi8g_2PMIaNzwmGBi6pIlCQ,Yudha Pradinata,https://play-lh.googleusercontent.com/a/AATXAJxt2twcH2VMQBILFWzIN5gVJkrhHAtexCKL2mXN=mo,"Ini kenapa ya akun saya pas login disuruh registrasi lagi, padahal sudah registrasi",3,1,3.24.0,2022-01-04 05:08:25,,
gp:AOqpTOFntvQLLpmVagSRvqB7Ejs3cU_HyATLqaggzEyRLrQWidoPY6JghBi83YJjrjuuJ2jl7DHPxhqzy6Zj3A,Nurul Isnaeni,https://play-lh.googleusercontent.com/a/AATXAJwjXElV9tTcP-IEnBtXwIp61uC_iCKRFnowhZv5=mo,"Jelek banget aplikasinya.. Kirain udah dpt bunga pas di jual ttp dpt . Trnyata malah uangnya berkurang bnyak.. Harusnya 100 lbih mlh jadinya 97 cairnya juga lama berhari"" Ga bareng mph satu"" .. Auto uninstall",1,0,,2022-02-04 18:47:32,"Hai kak, investasi ibarat sedang memulai Bisnis, tidak ada kepastian untung atau rugi ya. Batas waktu pencairan dana Reksadana ke rekening nasabah yg dikirim oleh Bank Kustodian maks 3 hari kerja utk RD Pasar Uang dan maks 7 hari kerja utk RD Saham & Obligasi. Info lebih lanjut silahkan hubungi live chat Bibit/WA +622150864230. Terima kasih",2022-02-05 05:17:40
gp:AOqpTOH6W-yVSrLr9wQ7YhkddN1_TOlf2p1THfiIrOWQmReS4PwakXnkcj5VbnzVDjacoyQfwz16PhMOn97NDQ,Andinaomi,https://play-lh.googleusercontent.com/a-/AOh14Gh33ua47tUKi_8Q8y0SpYfDTfqPZQ4S_P7Aj2AmfA,"Error tampilan pas dbuka, bnyak bug... Tolong dperbaiki lgi",3,0,3.18.1,2021-10-24 14:09:51,,
gp:AOqpTOF7m_MHUkEcPmkEUjGsMQOZdPM9vhhou4zuCosH4-3H381JDzzn8jfNTctUAsvV5iors_o9U_0vgZ9W4g,PEMBAWAKABAR TV,https://play-lh.googleusercontent.com/a-/AOh14Gida7JPYHs5hXmg2D4ocadmG-AvXZcpcJ16eMPYgw,"Ngeri masa harus menunggu verifikasi manajer investasi, bisa di atur dong cara nya jadi was was",2,3,3.28.1,2022-02-12 16:40:04,"Hai kak, baik transaksi beli maupun jual diproses mengikuti batas waktu transaksi pada hari bursa yg berlaku di luar Sabtu, Minggu dan Libur Nasional. Jika ada kendala kakak bisa hubungi layanan live chat Bibit atau WA +622150864230, tim support kami pasti akan langsung membantu kakak. Terima kasih",2022-02-13 05:03:03
gp:AOqpTOEauQ7Hasd7avTRIQ7WU1JAtptxWpalqfp2YKYJK7A88LV0sMCcMQGopIm_PLydtcNaaxkf_pOf_vDBeA,Mayerni Sidabalok,https://play-lh.googleusercontent.com/a-/AOh14GiH0AvZpLG5u0FFD0m7HaAgNspqvp2Haewkjmj0-A,"Semua prosesnya mudah dari pendaftaran, beli & jual. Aplikasi juga tidak lelet. Cocok banget buat investor pemula yang minim pengalaman sebagai langkah awal untuk menjadi investor sejati. Semoga ke depan semakin berkembang. Produk2nya semakin banyak tapi tetap high quality & menjadi paltform investasi yg bisa diandalkan & dibanggakan semuanya 😁🙏",5,66,2.2.2,2020-08-26 17:35:42,,
gp:AOqpTOFmnaodzY0uRVjJqq4i6BXHegUedGEk2SsbvhRF8EjQM2FqOkUT_Y90zw5TXcRa-6VUHylgibvPfyKZfQ,Arif Rahman Hakim,https://play-lh.googleusercontent.com/a-/AOh14GiRxPcrFUazapPYshHi4DCPtKX4c4gHbF9MtpMt,"mantap, sangat cocok untuk pemula yang ingin berinvestasi",5,1,3.19.3,2021-11-10 14:19:35,,
gp:AOqpTOHqEdeUwggV4lCNINWK8LpOVnWqvEWxMzQmcrNyF85VnUjPMNLzWNHfIrzkC6mPE8ql6AkHZIBLE08C4Q,Setyo Legowo,https://play-lh.googleusercontent.com/a/AATXAJz5POEQxIE_XaDW2I6G6TM_2mpcqfioxN4BINOF=mo,bismillahirrahmanirrahim.. semoga aplikasi ini membantu untuk persiapan masa depan🙏😁,5,0,3.29.3,2022-03-16 18:26:18,,
gp:AOqpTOGsjJn-HECrRz8LDkEt7xbO_3O_10kpVWwJ_Z1NA4oIMew4LGAg_75kY0Hi8LIj-_J83jHIUCLTloJvKQ,Jihad Hamas Dawenan,https://play-lh.googleusercontent.com/a-/AOh14GhzpfwE3xUvgoL4h6QhCoOagQoE6-FSfpMKdBYcow,"Saya sempat panik saat ada masalah terkait data saya, tapi layanan bantuan sangat membantu mengatasi masalah saya",5,6,3.19.3,2021-11-05 12:58:18,,
gp:AOqpTOEypMWxTeGqLpOUiq9zClAcuQ-Qu6uE8TH-Pk2c_91PZszLiFRIxiRtrkUXCbFVpZDe6-YXxmHgJiDhug,Bagas panji Nugroho,https://play-lh.googleusercontent.com/a-/AOh14Gh9IQYGqivP2i5Bne6OTnlH74qQuFHjDXBIgtjn,"Tolong di tingkatkan lagi min,, penjualan sudah berhasil,, tapi uang gk cair2,, padahal buat tambahan berobat ibu,, tapi dana gk cair2,, padahal sudah h+4 status penjualan berhasil tapi dana gk kunjung masuk",5,0,,2022-03-11 05:37:20,"Hai kak, order jual berhasil bukan berarti dana pencairannya sudah masuk ya kak, melainkan bahwa order jual yang kakak lakukan sudah berhasil prosesnya di Bibit dan pengiriman dana oleh Bank Kustodian akan dimulai dari tanggal tersebut sampai maks 7 hari kerja kedepan. Info lebih lanjut hubungi layanan live chat Bibit atau WA +622150864230. Trims
",2022-03-11 05:31:14
gp:AOqpTOGu4yiZNE2s2SS9xQfJDGGWbkx-9A1H1AQ76CTmoEN-id0OSW2p0zSvSqGIK9z2N8umZYOFqdaRn4Zzdw,badriattul_azzia azzia,https://play-lh.googleusercontent.com/a/AATXAJxmQE1Y44ZY9l9eDejjBoHbY3eLzJlSegEKqe1A=mo,"Maaf ya,,tolong ya pihak apliksi bibit di hapus data saya,,saya tidak mau lagi berurusan dengan ini",1,1,3.24.0,2021-12-30 02:58:38,"Hai kak, akun bibit tidak dapat dihapus karena sistem kami terhubung dengan sistem KSEI dan sistem KSEI tidak mengijinkan kami untuk menghapus akun kakak. Bibit sudah mengikuti standar keamanan untuk lembaga keuangan dan menyimpan data dengan menggunakan enkripsi AES-256 yang umum dipakai oleh lembaga-lembaga keuangan lainnya. Terima kasih",2021-12-30 03:24:19
gp:AOqpTOEnlnDZSimN5NpqJhUr4eLdIodh_xpjYR8-frxlv4aS5rl0JN7P0RSLNTDYgG-kWiEv_Z_3SDW2epQbVA,Nur Chatami,https://play-lh.googleusercontent.com/a-/AOh14GiLwZymy5a-VRp7hEi8bESKGSLSSTEwYbfMxvfoug,"mantap, apk ringan, uitm nya bagus, overall good",5,4,3.19.3,2021-11-12 00:03:20,,
gp:AOqpTOHjjPW_TAWvPam_gzPkQhIoDQyAscODWlDxF3HHfsdsQxGR3rCrFpEb01rKqYKjMssfORUY3Wl8LA3CiQ,Galih Hr,https://play-lh.googleusercontent.com/a/AATXAJzQ_cPvxRztnrUtqPx-DdFT0ThWr4RqNarRjqSo=mo,"Awal awal error terus dan pas saya restar hp malah gak bisa di buka, kenapa ini???",2,3,3.19.3,2021-11-17 20:01:42,"Hai kak, kemungkinan jaringan internet kakak tidak stabil. Silahkan gunakan jaringan lain lalu coba force close & clear cache terlebih dahulu ya. Jika masih terkendala harap langsung menghubungi live chat Bibit atau WA +622150864230 agar tim support Bibit dapat segera bantu lebih lanjut masalah kakak. Terima kasih",2021-11-18 00:23:40
gp:AOqpTOFmN00dlAn0d9DWDkTzsZLKXX_EDPBRC6NM-l_CjwtXd_ZUb-SKaaX6tR3Oijj5w1ffrlZvLTFhGtou8w,Bikers Medsos,https://play-lh.googleusercontent.com/a-/AOh14GhXVQLbLR6CRgjMDur748dhUEZZGpVriVRsLLax_g,"Pencairannya lamaa, mending reksadana d bukalapak, atau tokopedia, lebih cepat",1,1,3.18.0,2021-10-09 04:57:21,"Hai kak, dana penjualan dikirim Bank Kustodian ke rekening terdaftar di Bibit sesuai ketentuan OJK maks 3 hari kerja utk RD Pasar Uang dan maks 7 hari kerja utk RD Saham & Obligasi. Pastikan rekening aktif dan cek mutasi rekening di waktu tsb. Info lebih lanjut hubungi live chat Bibit/WA +622150864230, tim support kami pasti akan membantu. Trims",2021-10-09 23:33:26
gp:AOqpTOFEqGVG1JgVN8O4T1XjZsN9iaF-X_b1nPcBNFtlHILAMIiYG6oLtJo7Okw_XVQYG_3naDPT7ncDnupYjg,Sepriyanto 09,https://play-lh.googleusercontent.com/a-/AOh14GhoS2dhheWtUbJQPsN86eXayWHnH5Gv2jIWQ46R,Aplikasi apaan wd lama sekali notationa masuk gak semua cma 30% jangn didownload ntar pas wd ditungguin gak masuk,1,1,3.19.3,2021-11-22 15:13:30,"Hai kak, pencairan dana ditransfer langsung dari Bank Kustodian setiap produk reksadana bisa saja berbeda waktunya. Jika dana penjualan blm diterima & sudah batas waktu dari tanggal Order Jual Berhasil (3 hari kerja utk RD Pasar Uang & 7 hari kerja utk RD Saham dan Obligasi). Silahkan langsung hubungi live chat Bibit/WA +622150864230. Terima kasih",2021-11-23 01:26:50
gp:AOqpTOEVxFp1BUYxnlf3BzuyYKN06soea_uu1Wu8PNR3tFv4ER1mwJAx-1N5nMcKT9OxI8DS6mAjd38TeXbaqw,Fradilenzio,https://play-lh.googleusercontent.com/a-/AOh14GhNp5xKXMCE5PS8lGbeFnSJmJLp_SMIMeUsPJY8kA,"Aneh sekali aplikasi ini, saya cuma tanya soal keuntungan dan penjualan, setelah itu setiap buka dibilang internet error, sekrup lepas. Saldo saya sudah pembelian sukses tapi tidak tampil keuntungan/ perubahan (normalnya kalau benar ini saham 1 hari itu grafiknya dinamis sekali) katanya keuntungan diupdate tiap 22.00 tapi sudah 3 hari tidak ada perubahan. Saldo tidak bisa dijual (tombol disabled). Aneh sekali aplikasi ini. Kalau nipu, yaudah makan tuh 2juta.. biar dapat beban di neraka 2jt x",1,134,2.2.2,2020-07-28 02:40:54,"hai kak, koneksi menggunakan provider telkomsel atau indihome sering mengalami kendala, silahkan dicoba menggunakan provider lainnya.

Untuk masalah penjualan, mohon dimengerti ini Reksa dana bukan Saham, tidak instant. Butuh waktu untuk pembelian berhasil dan bisa kembali dijual. Jika kurang jelas silahkan hubungi tim support kami melalui aplikasi",2020-07-28 04:28:14
gp:AOqpTOFVNUI53JIPNZKFeAW61pn4pDbdyWwsJsv7L41Jm7Nl5Wvdta7Y2Lo4HEzriRLzzCpuV0HppVRYvlpQtQ,Sonic channel,https://play-lh.googleusercontent.com/a-/AOh14Ghrb33QZThUe7A5cBPIHEh9TBtJvgMhdbRR7ejlnQ,"sangat senang sekali dengan aolikasi ini sekarang bisa investasi meski hanya sedikit2 . Terutama buat saya yang masih pemula cocok banget karena tidak perlu modal yang banyak untuk bisa investasi . Tapi ada keluhan sedikit kenapa yang kalau mau buka aplikasinya kadang susah banget pahadal koneksi jaringan lancar banget , kadang pakai wifi tapi tetap susah masuk , mohon bantuan nya dati pihak bibit . Ntr ditambah bintang nya kalau keluhan saya membaik .",4,28,3.2.2,2020-11-20 07:29:31,,
