reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,label,content_tokenize,content_tokens_WSW,content_normalized,content_stemmed,clean_content
gp:AOqpTOG_izY-yFGSvzgsbXrDqIyxrhbz3YiRA5E-c4tHLjHQ8nRNM-9uO5xLwM-XNOz9dHolYQdOe5LbpMcCHg,elvira qurnia sari,https://play-lh.googleusercontent.com/a-/AOh14GgC75x81-nv5K9AMR4RhgQlQrFyBcXhSWf327TM,mengapa aplikasi tidak dapat dibuka pada hari ini dengan keterangan errnamenotresolved,3,0,3.24.0,2022-01-01 08:30:20,,,0,"['mengapa', 'aplikasi', 'tidak', 'dapat', 'dibuka', 'pada', 'hari', 'ini', 'dengan', 'keterangan', 'errnamenotresolved']","['aplikasi', 'dibuka', 'keterangan', 'errnamenotresolved']","['aplikasi', 'dibuka', 'keterangan', 'errnamenotresolved']","['aplikasi', 'buka', 'terang', 'errnamenotresolved']",aplikasi buka terang errnamenotresolved
gp:AOqpTOHBZzB2Cl3QrbvnJgGH2qNBVyUdtr2d2lghKDX0m1Y9pHJKGKGaAJRBR1Rl56vtQCwI_aCybjnQzjGT7A,Nailan Rahma,https://play-lh.googleusercontent.com/a-/AOh14GiI499akZeI8_wdeE5rbvR3pXG3jpPOAhwNe8Tovg,kak kenapa saya tidak bisa membuka apk saya dan selalu error padhka saya mau mncairkan dana saya,3,0,3.24.0,2022-01-01 16:39:42,,,0,"['kak', 'kenapa', 'saya', 'tidak', 'bisa', 'membuka', 'apk', 'saya', 'dan', 'selalu', 'error', 'padhka', 'saya', 'mau', 'mncairkan', 'dana', 'saya']","['kak', 'membuka', 'apk', 'error', 'padhka', 'mncairkan', 'dana']","['kak', 'membuka', 'apk', 'error', 'padhka', 'mncairkan', 'dana']","['kak', 'buka', 'apk', 'error', 'padhka', 'mncairkan', 'dana']",kak buka apk error padhka mncairkan dana
gp:AOqpTOHc2rMs-3ynIey71k2i9kwPZb4CB7QTWwk2VwPn1o-I5WNqyJqFVw17hsxtuprhwuTDVg-gLnL8-C73aw,Cptn. Owl,https://play-lh.googleusercontent.com/a-/AOh14Gith1OtWUw10TP2Ppaanzg9RXMB9R6xn9CpCuF2dw,app nya mantep simple buat kaum milenial  apalagi buat sy yg masih buta tentang reksadana  bnyk belajar juga dari app ini penuh edukasi manteplah,5,3,1.3.3,2020-02-18 15:06:45,,,1,"['app', 'nya', 'mantep', 'simple', 'buat', 'kaum', 'milenial', 'apalagi', 'buat', 'sy', 'yg', 'masih', 'buta', 'tentang', 'reksadana', 'bnyk', 'belajar', 'juga', 'dari', 'app', 'ini', 'penuh', 'edukasi', 'manteplah']","['app', 'mantep', 'simple', 'kaum', 'milenial', 'sy', 'buta', 'reksadana', 'bnyk', 'belajar', 'app', 'penuh', 'edukasi', 'manteplah']","['app', 'mantep', 'simple', 'kaum', 'milenial', 'sy', 'buta', 'reksadana', 'bnyk', 'belajar', 'app', 'penuh', 'edukasi', 'manteplah']","['app', 'mantep', 'simple', 'kaum', 'milenial', 'sy', 'buta', 'reksadana', 'bnyk', 'ajar', 'app', 'penuh', 'edukasi', 'manteplah']",app mantep simple kaum milenial sy buta reksadana bnyk ajar app penuh edukasi manteplah
gp:AOqpTOGwGuePFJgz1lLXRLRBMm95XlT6UBZLUKSaGKZKN-AKPKKkjMq5_F9bB4AEIMsuv-GPWMs0zJu9PsiAhQ,Fadila Ayulistya,https://play-lh.googleusercontent.com/a-/AOh14GiAmSsVFoSyemViJYbl2iwFZWrPEIPPjittSsZ66Ys,ayo bagi yg lagi mau daftar bisa pake kode kamukayakok nanti bakalan dapet saldo tambahan di awal,5,0,3.21.0,2022-01-01 04:45:17,,,1,"['ayo', 'bagi', 'yg', 'lagi', 'mau', 'daftar', 'bisa', 'pake', 'kode', 'kamukayakok', 'nanti', 'bakalan', 'dapet', 'saldo', 'tambahan', 'di', 'awal']","['ayo', 'daftar', 'pake', 'kode', 'kamukayakok', 'dapet', 'saldo', 'tambahan']","['ayo', 'daftar', 'pake', 'kode', 'kamukayakok', 'dapet', 'saldo', 'tambahan']","['ayo', 'daftar', 'pake', 'kode', 'kamukayakok', 'dapet', 'saldo', 'tambah']",ayo daftar pake kode kamukayakok dapet saldo tambah
gp:AOqpTOEM_eqcEiHgAuGeNHwuw-vOfWPWtqifntCRKeGz79il2NLXToKSuWYvAEWTy-ypYD8FPp2zMmzSRiC7IQ,Wasis Utomo,https://play-lh.googleusercontent.com/a-/AOh14GiYVWBaSPhK0sKtitERZkuO5iOs_7A1ogufAyrz,aplikasinya kok lg sulit di buka  ,2,0,3.24.0,2022-01-02 03:50:24,"Hai kak, mohon maaf atas kendalanya karena saat ini sedang ada gangguan dari providernya ketika membuka app Bibit yang terjadi di beberapa user. Untuk kendala tersebut sedang dalam proses pengecekan team terkait. Kakak tidak perlu khawatir karena data kakak tersimpan aman KSEI dan dana investasi kakak aman tersimpan di Bank Kustodian :) Trims",2022-01-03 03:48:13,0,"['aplikasinya', 'kok', 'lg', 'sulit', 'di', 'buka']","['aplikasinya', 'lg', 'sulit', 'buka']","['aplikasinya', 'lg', 'sulit', 'buka']","['aplikasi', 'lg', 'sulit', 'buka']",aplikasi lg sulit buka
gp:AOqpTOGQzworT-SD7g4arLLBlMghsFxNnSZgsWaEmPVOP3bLEk1llNm1ah8PQD6NM50Dg0meR6R9YIGlINN-wg,Bayu Raharjo,https://play-lh.googleusercontent.com/a-/AOh14GisrphqrmMVTkYf3Xk7LCaGg3N6BQw0SQ5VkgAReA,yang mau dapetin cashback rp    masukkan kode refferal bayraharjo tanpa tanda petik ayo dapetin cashback secara cuma cuma,5,4,3.24.0,2021-12-29 04:12:10,,,1,"['yang', 'mau', 'dapetin', 'cashback', 'rp', 'masukkan', 'kode', 'refferal', 'bayraharjo', 'tanpa', 'tanda', 'petik', 'ayo', 'dapetin', 'cashback', 'secara', 'cuma', 'cuma']","['dapetin', 'cashback', 'rp', 'masukkan', 'kode', 'refferal', 'bayraharjo', 'tanda', 'petik', 'ayo', 'dapetin', 'cashback']","['dapetin', 'cashback', 'rp', 'masukkan', 'kode', 'refferal', 'bayraharjo', 'tanda', 'petik', 'ayo', 'dapetin', 'cashback']","['dapetin', 'cashback', 'rp', 'masuk', 'kode', 'refferal', 'bayraharjo', 'tanda', 'petik', 'ayo', 'dapetin', 'cashback']",dapetin cashback rp masuk kode refferal bayraharjo tanda petik ayo dapetin cashback
gp:AOqpTOF52uolaLYJhR0k_NO3QOPENDMfW5HiRLsm0Z8w4pBLoV8w5fNzgqNIoELszyhqQCMLwsS6lI3F5nFG2A,Nero aditya,https://play-lh.googleusercontent.com/a-/AOh14GiS0tai963shckd5dggG-moFtisFUo2hYabvATOhg,proses pencairan lumayan lamapdahal sudah bagus aplikasinya cuman untuk prosesnya yang memakan waktu lama ambilcontoh resakdana di tokopedia proses penjualan dan pencairan dana kuramg lebih hanya    harisaja,3,8,3.2.3,2020-12-08 03:07:01,,,0,"['proses', 'pencairan', 'lumayan', 'lamapdahal', 'sudah', 'bagus', 'aplikasinya', 'cuman', 'untuk', 'prosesnya', 'yang', 'memakan', 'waktu', 'lama', 'ambilcontoh', 'resakdana', 'di', 'tokopedia', 'proses', 'penjualan', 'dan', 'pencairan', 'dana', 'kuramg', 'lebih', 'hanya', 'harisaja']","['proses', 'pencairan', 'lumayan', 'lamapdahal', 'bagus', 'aplikasinya', 'cuman', 'prosesnya', 'memakan', 'ambilcontoh', 'resakdana', 'tokopedia', 'proses', 'penjualan', 'pencairan', 'dana', 'kuramg', 'harisaja']","['proses', 'pencairan', 'lumayan', 'lamapdahal', 'bagus', 'aplikasinya', 'cuman', 'prosesnya', 'memakan', 'ambilcontoh', 'resakdana', 'tokopedia', 'proses', 'penjualan', 'pencairan', 'dana', 'kuramg', 'harisaja']","['proses', 'cair', 'lumayan', 'lamapdahal', 'bagus', 'aplikasi', 'cuman', 'proses', 'makan', 'ambilcontoh', 'resakdana', 'tokopedia', 'proses', 'jual', 'cair', 'dana', 'kuramg', 'harisaja']",proses cair lumayan lamapdahal bagus aplikasi cuman proses makan ambilcontoh resakdana tokopedia proses jual cair dana kuramg harisaja
gp:AOqpTOErHSrErXmwuElNINXZaUATz5KxmK38bD6XIpA4DR_BWr-y5xt2-tXLjiqPFMkjFan1K3v6beJ4ieU6VA,Dito Sinaga,https://play-lh.googleusercontent.com/a/AATXAJyQ7lDnA8B3ilxUsII6ib_XuQSiEfJmK9X4dJMw=mo,kok apk nya gak bisa di buka ya tolong dong admind,1,0,3.24.0,2022-01-02 02:34:04,"Hai kak, mohon maaf atas kendalanya karena saat ini sedang ada gangguan dari providernya ketika membuka app Bibit yang terjadi di beberapa user. Untuk kendala tersebut sedang dalam proses pengecekan team terkait. Kakak tidak perlu khawatir karena data kakak tersimpan aman KSEI dan dana investasi kakak aman tersimpan di Bank Kustodian :) Trims
",2022-01-03 03:14:51,0,"['kok', 'apk', 'nya', 'gak', 'bisa', 'di', 'buka', 'ya', 'tolong', 'dong', 'admind']","['apk', 'buka', 'tolong', 'admind']","['apk', 'buka', 'tolong', 'admind']","['apk', 'buka', 'tolong', 'admind']",apk buka tolong admind
gp:AOqpTOHWWcrJSuUnKRRwJwFqDPpPsEVKLT6HGNpmc2oScr8PhVlaHfE7QGIPXsY8tKQGnSGNDH70PV3sC_Q9uw,Once Again,https://play-lh.googleusercontent.com/a/AATXAJwacMx3ZE5TnVfkkHnCge_EY1Zeiz1kfFXlGPQ3=mo,maaf min bintang   ya soal registrasi saya kok di sulit ya gagal terus meng registrasikan akun bank jago saya makasih min semoga bisa infokan segera,3,2,3.24.0,2022-01-05 08:11:05,,,0,"['maaf', 'min', 'bintang', 'ya', 'soal', 'registrasi', 'saya', 'kok', 'di', 'sulit', 'ya', 'gagal', 'terus', 'meng', 'registrasikan', 'akun', 'bank', 'jago', 'saya', 'makasih', 'min', 'semoga', 'bisa', 'infokan', 'segera']","['maaf', 'min', 'bintang', 'registrasi', 'sulit', 'gagal', 'meng', 'registrasikan', 'akun', 'bank', 'jago', 'makasih', 'min', 'semoga', 'infokan']","['maaf', 'min', 'bintang', 'registrasi', 'sulit', 'gagal', 'meng', 'registrasikan', 'akun', 'bank', 'jago', 'makasih', 'min', 'semoga', 'infokan']","['maaf', 'min', 'bintang', 'registrasi', 'sulit', 'gagal', 'meng', 'registrasi', 'akun', 'bank', 'jago', 'makasih', 'min', 'moga', 'info']",maaf min bintang registrasi sulit gagal meng registrasi akun bank jago makasih min moga info
gp:AOqpTOEKt-CktXgzpmBJcNoj8rGaryixssdeKh_tbiUGRiYOUUO3NUQuva52tZYldw_gqeMcj7HLeLfPLa1RUA,Aso NeHit,https://play-lh.googleusercontent.com/a-/AOh14GiYk7RKKVxv22XWTNMHzUFGGEqwoEiTMOZggSCH,iklan  yang menarik,5,0,3.24.0,2021-12-28 10:08:34,,,1,"['iklan', 'yang', 'menarik']","['iklan', 'menarik']","['iklan', 'menarik']","['iklan', 'tarik']",iklan tarik
gp:AOqpTOENvdBHWIa3NxlbdexGVrwvNqAvToXwb2LuSHWT6NZGn-03MjV_evhPxRHSvAX9WkrL3zQCpCDF-B-lew,Dewi Larasati,https://play-lh.googleusercontent.com/a-/AOh14GguTzw-6km1Gpdg4LcGFAyAswf_OaQe-fkXynLI9Q,kenapa bibit suka logout sendiri kalo saldonya banyak padahal saya tidak pernah keluarkan tiba  pas buka aplikasi harus masuk ulang  bikin panik anehnya klo saldo cuman dikit gk pernah logout sendiri menjancokk,3,0,3.13.1,2021-08-24 20:11:18,,,0,"['kenapa', 'bibit', 'suka', 'logout', 'sendiri', 'kalo', 'saldonya', 'banyak', 'padahal', 'saya', 'tidak', 'pernah', 'keluarkan', 'tiba', 'pas', 'buka', 'aplikasi', 'harus', 'masuk', 'ulang', 'bikin', 'panik', 'anehnya', 'klo', 'saldo', 'cuman', 'dikit', 'gk', 'pernah', 'logout', 'sendiri', 'menjancokk']","['bibit', 'suka', 'logout', 'saldonya', 'keluarkan', 'pas', 'buka', 'aplikasi', 'masuk', 'ulang', 'panik', 'anehnya', 'saldo', 'cuman', 'dikit', 'gk', 'logout', 'menjancokk']","['bibit', 'suka', 'logout', 'saldonya', 'keluarkan', 'pas', 'buka', 'aplikasi', 'masuk', 'ulang', 'panik', 'anehnya', 'saldo', 'cuman', 'dikit', 'gk', 'logout', 'menjancokk']","['bibit', 'suka', 'logout', 'saldo', 'keluar', 'pas', 'buka', 'aplikasi', 'masuk', 'ulang', 'panik', 'aneh', 'saldo', 'cuman', 'dikit', 'gk', 'logout', 'menjancokk']",bibit suka logout saldo keluar pas buka aplikasi masuk ulang panik aneh saldo cuman dikit gk logout menjancokk
gp:AOqpTOEjJBDd13kMVGGjYRmK0AjSjxyfrxhI2jfv9KDLu_jbdXbM1OgjwYgEWMt26L65wLJuAwUyuEjS-vcDRA,Dini Suminar,https://play-lh.googleusercontent.com/a-/AOh14GhBsjR3O8qxgyxMtC94eyQoP7Y-QjmgNMlubm3rrNc,kenapa bagian support ga bisa kebuka ya padahal saya mau tanya tanya mengenai apa yang harus saya lakukan setelah melakukan pembelian,4,3,3.21.0,2021-12-24 02:02:08,,,1,"['kenapa', 'bagian', 'support', 'ga', 'bisa', 'kebuka', 'ya', 'padahal', 'saya', 'mau', 'tanya', 'tanya', 'mengenai', 'apa', 'yang', 'harus', 'saya', 'lakukan', 'setelah', 'melakukan', 'pembelian']","['support', 'kebuka', 'lakukan', 'pembelian']","['support', 'kebuka', 'lakukan', 'pembelian']","['support', 'buka', 'laku', 'beli']",support buka laku beli
gp:AOqpTOFTHivjVHbTzY7YJBExEpZSfnpuoKrNAfrQr5fVzwIDWFyPAA5fFiej-5_qE0qm19_wzIOnMbjOeFvkHQ,TERAJANA 123,https://play-lh.googleusercontent.com/a-/AOh14GjMG3OfnnK4dvYJR4ZlQqXmDBzdW2ABrhWR9W0pig,halo semua aku pake bibit ini udah lama jgn lupa pake kode referal teraku biar kita sama dapat cashback    pda saat daftar pencairan memang waktu   minggu soalny pernah coba nyairin dana kalo klian urgent sebaik ny pisahin uang invest sma   tabungan atm semoga membantu yah,5,2,3.19.3,2022-01-09 09:44:16,,,1,"['halo', 'semua', 'aku', 'pake', 'bibit', 'ini', 'udah', 'lama', 'jgn', 'lupa', 'pake', 'kode', 'referal', 'teraku', 'biar', 'kita', 'sama', 'dapat', 'cashback', 'pda', 'saat', 'daftar', 'pencairan', 'memang', 'waktu', 'minggu', 'soalny', 'pernah', 'coba', 'nyairin', 'dana', 'kalo', 'klian', 'urgent', 'sebaik', 'ny', 'pisahin', 'uang', 'invest', 'sma', 'tabungan', 'atm', 'semoga', 'membantu', 'yah']","['halo', 'pake', 'bibit', 'udah', 'lupa', 'pake', 'kode', 'referal', 'teraku', 'cashback', 'pda', 'daftar', 'pencairan', 'minggu', 'soalny', 'coba', 'nyairin', 'dana', 'klian', 'urgent', 'pisahin', 'uang', 'invest', 'sma', 'tabungan', 'atm', 'semoga', 'membantu']","['halo', 'pake', 'bibit', 'udah', 'lupa', 'pake', 'kode', 'referal', 'teraku', 'cashback', 'pda', 'daftar', 'pencairan', 'minggu', 'soalny', 'coba', 'nyairin', 'dana', 'klian', 'urgent', 'pisahin', 'uang', 'invest', 'sma', 'tabungan', 'atm', 'semoga', 'membantu']","['halo', 'pake', 'bibit', 'udah', 'lupa', 'pake', 'kode', 'referal', 'tera', 'cashback', 'pda', 'daftar', 'cair', 'minggu', 'soalny', 'coba', 'nyairin', 'dana', 'klian', 'urgent', 'pisahin', 'uang', 'invest', 'sma', 'tabung', 'atm', 'moga', 'bantu']",halo pake bibit udah lupa pake kode referal tera cashback pda daftar cair minggu soalny coba nyairin dana klian urgent pisahin uang invest sma tabung atm moga bantu
gp:AOqpTOGAXxfwb1NLG6nWOePslUwmo4jXeXeIEvCkMkgnJ1qoeS0hRaCQAOzspCLglb4NosPhCbbKtC1T28pg_g,Shelly Oktaviani,https://play-lh.googleusercontent.com/a/AATXAJxU2cShjXsnO9z-L1M6pDtCDsW-9cbuguzNivik=mo,bantu jawab   dana tabungan cepat cair pilih reksadana pasar uang   hasil penjualan sama kayak harga yang di bibit jual sebelum jam   pada hari kerja     saham    obligasi cairnya emg agak lama jadi mohon bersabar guys   baru invest di bibit pakai kode shellyok buat dpt free reksadana   pemula pakai fitur robo untuk investasi   mau jangka pendek beli reksadana pasar uang   kesabaran adalah kunci nabung di bibit sedikit lamalama jadi bukit semangat,5,51,3.24.0,2022-02-11 02:18:24,,,1,"['bantu', 'jawab', 'dana', 'tabungan', 'cepat', 'cair', 'pilih', 'reksadana', 'pasar', 'uang', 'hasil', 'penjualan', 'sama', 'kayak', 'harga', 'yang', 'di', 'bibit', 'jual', 'sebelum', 'jam', 'pada', 'hari', 'kerja', 'saham', 'obligasi', 'cairnya', 'emg', 'agak', 'lama', 'jadi', 'mohon', 'bersabar', 'guys', 'baru', 'invest', 'di', 'bibit', 'pakai', 'kode', 'shellyok', 'buat', 'dpt', 'free', 'reksadana', 'pemula', 'pakai', 'fitur', 'robo', 'untuk', 'investasi', 'mau', 'jangka', 'pendek', 'beli', 'reksadana', 'pasar', 'uang', 'kesabaran', 'adalah', 'kunci', 'nabung', 'di', 'bibit', 'sedikit', 'lamalama', 'jadi', 'bukit', 'semangat']","['bantu', 'dana', 'tabungan', 'cepat', 'cair', 'pilih', 'reksadana', 'pasar', 'uang', 'hasil', 'penjualan', 'kayak', 'harga', 'bibit', 'jual', 'jam', 'kerja', 'saham', 'obligasi', 'cairnya', 'emg', 'mohon', 'bersabar', 'guys', 'invest', 'bibit', 'pakai', 'kode', 'shellyok', 'dpt', 'free', 'reksadana', 'pemula', 'pakai', 'fitur', 'robo', 'investasi', 'jangka', 'pendek', 'beli', 'reksadana', 'pasar', 'uang', 'kesabaran', 'kunci', 'nabung', 'bibit', 'lamalama', 'bukit', 'semangat']","['bantu', 'dana', 'tabungan', 'cepat', 'cair', 'pilih', 'reksadana', 'pasar', 'uang', 'hasil', 'penjualan', 'kayak', 'harga', 'bibit', 'jual', 'jam', 'kerja', 'saham', 'obligasi', 'cairnya', 'emg', 'mohon', 'bersabar', 'guys', 'invest', 'bibit', 'pakai', 'kode', 'shellyok', 'dpt', 'free', 'reksadana', 'pemula', 'pakai', 'fitur', 'robo', 'investasi', 'jangka', 'pendek', 'beli', 'reksadana', 'pasar', 'uang', 'kesabaran', 'kunci', 'nabung', 'bibit', 'lamalama', 'bukit', 'semangat']","['bantu', 'dana', 'tabung', 'cepat', 'cair', 'pilih', 'reksadana', 'pasar', 'uang', 'hasil', 'jual', 'kayak', 'harga', 'bibit', 'jual', 'jam', 'kerja', 'saham', 'obligasi', 'cair', 'emg', 'mohon', 'sabar', 'guys', 'invest', 'bibit', 'pakai', 'kode', 'shellyok', 'dpt', 'free', 'reksadana', 'mula', 'pakai', 'fitur', 'robo', 'investasi', 'jangka', 'pendek', 'beli', 'reksadana', 'pasar', 'uang', 'sabar', 'kunci', 'nabung', 'bibit', 'lamalama', 'bukit', 'semangat']",bantu dana tabung cepat cair pilih reksadana pasar uang hasil jual kayak harga bibit jual jam kerja saham obligasi cair emg mohon sabar guys invest bibit pakai kode shellyok dpt free reksadana mula pakai fitur robo investasi jangka pendek beli reksadana pasar uang sabar kunci nabung bibit lamalama bukit semangat
gp:AOqpTOH17T7ORhMAgNIYMoGCsUnC-jLHLn0Oh696lgG0kLuHSynpS8zvlyK6QXwYBOcP5VHXiqWbTi-RZPdD1w,deniz gotic,https://play-lh.googleusercontent.com/a-/AOh14GhTVpUBPPIYA7X8IC0JajegBMhWC3mTR9T2PvIeew,aplikasi unfaedahmana total uang masuk  rbaplikasinya gk bs dbuka,1,0,3.24.0,2022-01-03 01:45:35,"Hai kak, mohon maaf atas kendalanya karena saat ini sedang ada gangguan dari providernya ketika membuka app Bibit yang terjadi di beberapa user. Untuk kendala tersebut sedang dalam proses pengecekan team terkait. Kakak tidak perlu khawatir karena data kakak tersimpan aman KSEI dan dana investasi kakak aman tersimpan di Bank Kustodian :) Trims",2022-01-03 04:12:49,0,"['aplikasi', 'unfaedahmana', 'total', 'uang', 'masuk', 'rbaplikasinya', 'gk', 'bs', 'dbuka']","['aplikasi', 'unfaedahmana', 'total', 'uang', 'masuk', 'rbaplikasinya', 'gk', 'bs', 'dbuka']","['aplikasi', 'unfaedahmana', 'total', 'uang', 'masuk', 'rbaplikasinya', 'gk', 'bs', 'dbuka']","['aplikasi', 'unfaedahmana', 'total', 'uang', 'masuk', 'rbaplikasinya', 'gk', 'bs', 'dbuka']",aplikasi unfaedahmana total uang masuk rbaplikasinya gk bs dbuka
gp:AOqpTOFDhtPIvV_rdN_SUrvvJkq5UldTWEaLLxlYSFgCH9ZZ43WfYJCljMqA_KlAzuL4FwCC60BZyE8A2LhNpA,El Condor Pasa Enterprise,https://play-lh.googleusercontent.com/a-/AOh14GgYY00m1c4J4-l7BD47VevBvKSVfC8fKs0TGHpioQ,nggak bisa dibuka app nya ada apa ya,3,0,3.24.0,2022-01-02 23:20:18,,,0,"['nggak', 'bisa', 'dibuka', 'app', 'nya', 'ada', 'apa', 'ya']","['nggak', 'dibuka', 'app']","['nggak', 'dibuka', 'app']","['nggak', 'buka', 'app']",nggak buka app
gp:AOqpTOFAhlJ0buUxqnTGf6othRkbnSYvQAd4mBQYqPl4d-zwv71GhpIqHQ6tBbxKeAwYmzCGburllSguq9nYbQ,Mumu Muhaemin,https://play-lh.googleusercontent.com/a/AATXAJw6sv_c3I2sBq1g_ttSjftahwHkkvmTm550Zp0z=mo,ada gangguan kah di suruh reload trus uang saya masih ada di sana,2,0,3.24.0,2022-01-02 11:13:49,"Hai kak, mohon maaf atas kendala sebelumnya. Kakak bisa coba kembali akses aplikasi Bibitnya saat ini. Jika masih kendala, harap langsung hubungi layanan live chat aplikasi Bibit atau bisa juga melalui DM Instagram @bibit.id maupun messenger FB untuk dibantu pengecekannya ya, tim support kami pasti segera membantu masalah kakak. Terima kasih",2022-01-03 04:56:18,0,"['ada', 'gangguan', 'kah', 'di', 'suruh', 'reload', 'trus', 'uang', 'saya', 'masih', 'ada', 'di', 'sana']","['gangguan', 'kah', 'suruh', 'reload', 'trus', 'uang']","['gangguan', 'kah', 'suruh', 'reload', 'trus', 'uang']","['ganggu', 'kah', 'suruh', 'reload', 'trus', 'uang']",ganggu kah suruh reload trus uang
gp:AOqpTOGOqWaze7LqjBbF_ATMHDqbnM0RGjuzI_k96_3WNLAvyPntq6k5neU9DppWYqxqoaB-BAGPoBBFl8SjpQ,dakwah harian,https://play-lh.googleusercontent.com/a-/AOh14GgQWMasM7YC4pxgg6dOZawJ_zvLup3K2rOLVxGC,gimna caranya menarik dana kita yang udah terlanjur masuk ke dana pensiun aku mau tarik aja,1,0,3.24.0,2022-01-03 11:56:26,"Hai kak, penarikan atau pencairan reksa dana bisa dilakukan dengan menjual unit reksa dana yang kakak miliki. Penjualan baru bisa dilakukan setelah unit reksa dana diterima atau 1 hari kerja setelah tanggal status pembelian berhasil sekitar jam 22.00 WIB. Info lebih lanjut hubungi live chat Bibit/WA +622150864230, tim support akan membantu. Trims",2022-01-04 06:08:10,0,"['gimna', 'caranya', 'menarik', 'dana', 'kita', 'yang', 'udah', 'terlanjur', 'masuk', 'ke', 'dana', 'pensiun', 'aku', 'mau', 'tarik', 'aja']","['gimna', 'menarik', 'dana', 'udah', 'terlanjur', 'masuk', 'dana', 'pensiun', 'tarik']","['gimna', 'menarik', 'dana', 'udah', 'terlanjur', 'masuk', 'dana', 'pensiun', 'tarik']","['gimna', 'tarik', 'dana', 'udah', 'lanjur', 'masuk', 'dana', 'pensiun', 'tarik']",gimna tarik dana udah lanjur masuk dana pensiun tarik
gp:AOqpTOHhG61xlNQ5hYSP2SMkG8H0DJKI2ykqphcbGI4m3KJQP6Y1Stls4JDCnQSVkfQdrOdottu9q45uLZDhKg,Tuti Yuli,https://play-lh.googleusercontent.com/a/AATXAJxdxQFRVaV48Uwi24Esk-s4iDuue-ew38Jfft-w=mo,gimana nih kok gk bisa bayar pake shopee pay di android  ,5,2,3.24.0,2021-12-28 03:32:49,,,1,"['gimana', 'nih', 'kok', 'gk', 'bisa', 'bayar', 'pake', 'shopee', 'pay', 'di', 'android']","['gimana', 'gk', 'bayar', 'pake', 'shopee', 'pay', 'android']","['gimana', 'gk', 'bayar', 'pake', 'shopee', 'pay', 'android']","['gimana', 'gk', 'bayar', 'pake', 'shopee', 'pay', 'android']",gimana gk bayar pake shopee pay android
gp:AOqpTOGsSr9G2W-dHHzID9zQp7NTcs-iTOefH9ixCSY7IrRPT7gfTdUaYDQfSniOW5mkM0bGM7o-_WSUWZg6HQ,Affan Syah Putra Aji,https://play-lh.googleusercontent.com/a/AATXAJwx_aWhhi1ZJKWBBxJV7k4NqVLx-g-OzlSDzPVj=mo,min kok gak bisa masuk suruh reload terus,1,0,3.24.0,2022-01-02 18:20:20,"Hai kak, mohon maaf atas kendalanya karena saat ini sedang ada gangguan dari providernya ketika membuka app Bibit yang terjadi di beberapa user. Untuk kendala tersebut sedang dalam proses pengecekan team terkait. Kakak tidak perlu khawatir karena data kakak tersimpan aman KSEI dan dana investasi kakak aman tersimpan di Bank Kustodian :) Trims",2022-01-03 03:13:06,0,"['min', 'kok', 'gak', 'bisa', 'masuk', 'suruh', 'reload', 'terus']","['min', 'masuk', 'suruh', 'reload']","['min', 'masuk', 'suruh', 'reload']","['min', 'masuk', 'suruh', 'reload']",min masuk suruh reload
gp:AOqpTOEklgBW8yCd3tIv6pMiydoBcTyd3cChgMiw7R_4LcETN1Wlpsxtz2uNs_SXUfbQzsWlhnc5365huaR31A,MariaUlfa Official,https://play-lh.googleusercontent.com/a-/AOh14GiVHWl8pY2LLM6gwWtpZZX_Q0_R0gru-sAVkdPp7Q,aplikasinya saya kok gak bisa dibuka lgi yak kenapa,3,0,3.24.0,2022-01-02 05:00:02,,,0,"['aplikasinya', 'saya', 'kok', 'gak', 'bisa', 'dibuka', 'lgi', 'yak', 'kenapa']","['aplikasinya', 'dibuka', 'lgi', 'yak']","['aplikasinya', 'dibuka', 'lgi', 'yak']","['aplikasi', 'buka', 'lgi', 'yak']",aplikasi buka lgi yak
gp:AOqpTOGekhZ5W4IrIBnEwqt8n3hS99gSqPiy5EDgAJpthzLAMCVGNpZePdwNITL6XGkJqHgJNnqMW673C9gLjA,Sri Ahyuni,https://play-lh.googleusercontent.com/a/AATXAJzJ2l8DLAr9K58gtjOWwNgazG6mJ_VmcAQNPlzk=mo,kenapa errortrus ya gabisa kebuka ,2,0,3.24.0,2022-01-01 20:37:07,"Hai kak, mohon maaf atas kendalanya karena saat ini sedang ada gangguan dari providernya ketika membuka app Bibit yang terjadi di beberapa user. Untuk kendala tersebut sedang dalam proses pengecekan team terkait. Kakak tidak perlu khawatir karena data kakak tersimpan aman KSEI dan dana investasi kakak aman tersimpan di Bank Kustodian :) Trims",2022-01-03 02:34:01,0,"['kenapa', 'errortrus', 'ya', 'gabisa', 'kebuka']","['errortrus', 'gabisa', 'kebuka']","['errortrus', 'gabisa', 'kebuka']","['errortrus', 'gabisa', 'buka']",errortrus gabisa buka
